objid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
57df6aa8cf554f22dc754cfe,8446,476327.0,2.0,-133.0,1474259624000.0,39.8056964255,-105.056208144
57df6aa8cf554f22dc754cfe,8453,476327.0,0.0,-131.0,1474259624000.0,39.6802520807,-104.925515422
57df6f9012f14375318bc2a6,1264,476327.0,1.0,-131.0,1474260880000.0,39.7471392104,-105.085312503
57df6f9012f14375318bc2a6,1859,476327.0,1.0,-107.0,1474260880000.0,39.7048869498,-105.01639226700001
57df6f9012f14375318bc2a6,3378,476327.0,1.5,-132.5,1474260880000.0,39.7151104414,-105.05924962200001
57df6f9012f14375318bc2a6,3410,476327.0,0.5,-125.0,1474260880000.0,39.7776897533,-105.00242432600001
57df6f9012f14375318bc2a6,3547,476327.0,0.5,-117.5,1474260880000.0,39.692975919,-105.044371274
57df6f9012f14375318bc2a6,4056,476327.0,1.0,-131.0,1474260880000.0,39.7719150146,-105.00941593600001
57df6f9012f14375318bc2a6,4092,476327.0,2.0,-138.0,1474260880000.0,39.7745920838,-105.236876849
57df6f9012f14375318bc2a6,7382,476327.0,1.5,-132.0,1474260880000.0,39.7435206571,-105.00091687
57df6f9012f14375318bc2a6,8364,476327.0,0.0,-135.0,1474260880000.0,39.706435544899996,-105.09932301
57df705ccf554f22dc786d72,3613,476889.0,1.0,-135.0,1474261084000.0,40.888890151700004,-105.97790912100001
57df71fce541cd01b36a7e53,3570,476327.0,2.0,-126.0,1474261500000.0,39.7578896588,-105.119324332
57df71fce541cd01b36a7e53,3581,476327.0,2.0,-113.0,1474261500000.0,39.7181196801,-105.066747888
57df71fce541cd01b36a7e53,8245,476327.0,2.0,-121.0,1474261500000.0,39.7594613083,-105.074287246
57df71fce541cd01b36a7e53,8437,476327.0,1.0,-120.0,1474261500000.0,39.7594613083,-105.074287246
57df7e75e541cd01b37225b0,4790,476889.0,1.5,-143.0,1474264693000.0,40.843100749,-105.92168822299999
57df9533e541cd01b3821b44,1859,476512.0,1.0,-123.0,1474270515000.0,39.7048869498,-105.01639226700001
57df9533e541cd01b3821b44,2605,476512.0,1.5,-132.5,1474270515000.0,39.6127445823,-105.008826579
57df9533e541cd01b3821b44,3025,476512.0,1.0,-118.666666667,1474270515000.0,39.654681879099996,-105.04368528299999
57df9533e541cd01b3821b44,3526,476512.0,1.0,-137.0,1474270515000.0,39.6772510308,-104.952720509
57df978de541cd01b383e195,2605,476512.0,1.5,-129.5,1474271117000.0,39.6127445823,-105.008826579
57df978de541cd01b383e195,3025,476512.0,2.0,-126.0,1474271117000.0,39.654681879099996,-105.04368528299999
57df978de541cd01b383e195,8364,476512.0,2.0,-140.0,1474271117000.0,39.706435544899996,-105.09932301
57df978de541cd01b383e195,8451,476512.0,1.5,-141.0,1474271117000.0,64.3,-68.5
57df98dde541cd01b384e827,7807,476889.0,1.0,-143.0,1474271453000.0,40.6284346208,-105.97680914200001
57dfc36e12f1437531c9ce18,1264,476512.0,1.0,-131.5,1474282350000.0,39.7471392104,-105.085312503
57dfc36e12f1437531c9ce18,3414,476512.0,2.0,-135.0,1474282350000.0,39.747448451,-105.056730649
57dfc36e12f1437531c9ce18,3500,476512.0,1.5,-124.5,1474282350000.0,39.7764668653,-105.099747171
57dfc36e12f1437531c9ce18,3529,476512.0,1.0,-135.0,1474282350000.0,39.7553902903,-105.05640614100001
57dfc36e12f1437531c9ce18,4058,476512.0,1.0,-119.0,1474282350000.0,39.7832105294,-105.088746775
57dfc36e12f1437531c9ce18,4244,476512.0,1.0,-133.0,1474282350000.0,39.7708525833,-105.07149416799999
57dfc36e12f1437531c9ce18,8245,476512.0,1.5,-123.5,1474282350000.0,39.7594613083,-105.074287246
57dfc36e12f1437531c9ce18,8364,476512.0,1.5,-132.5,1474282350000.0,39.706435544899996,-105.09932301
57dfc36e12f1437531c9ce18,8437,476512.0,1.5,-135.0,1474282350000.0,39.7594613083,-105.074287246
57dfc659e541cd01b3a98fc6,8245,476512.0,1.5,-135.0,1474283097000.0,39.7594613083,-105.074287246
57dfd9f9cf554f22dcc74fd8,1264,476512.0,0.5,-126.5,1474288121000.0,39.7471392104,-105.085312503
57dfd9f9cf554f22dcc74fd8,3500,476512.0,0.0,-137.0,1474288121000.0,39.7764668653,-105.099747171
57dfd9f9cf554f22dcc74fd8,4244,476512.0,0.0,-140.0,1474288121000.0,39.7708525833,-105.07149416799999
57dfd9f9cf554f22dcc74fd8,8245,476512.0,0.5,-114.5,1474288121000.0,39.7594613083,-105.074287246
57dfd9f9cf554f22dcc74fd8,8437,476512.0,0.5,-115.0,1474288121000.0,39.7594613083,-105.074287246
57dfe12a12f1437531dfb227,2605,476512.0,0.0,-128.0,1474289962000.0,39.6127445823,-105.008826579
57dfe12a12f1437531dfb227,3025,476512.0,2.0,-131.0,1474289962000.0,39.654681879099996,-105.04368528299999
57dfe12a12f1437531dfb227,3526,476512.0,2.0,-138.0,1474289962000.0,39.6772510308,-104.952720509
57dff33712f1437531ecfbd8,3412,476327.0,2.0,-130.0,1474294583000.0,39.8241946127,-104.998428692
57dff33712f1437531ecfbd8,3414,476327.0,2.0,-131.0,1474294583000.0,39.747448451,-105.056730649
57dff58ae541cd01b3cceb4a,1859,476327.0,1.0,-125.0,1474295178000.0,39.7048869498,-105.01639226700001
57dff58ae541cd01b3cceb4a,3529,476327.0,2.0,-129.0,1474295178000.0,39.7553902903,-105.05640614100001
57dff58ae541cd01b3cceb4a,8356,476327.0,1.0,-120.0,1474295178000.0,39.757033524499995,-104.976126764
57dff58ae541cd01b3cceb4a,8474,476327.0,1.0,-128.0,1474295178000.0,39.7320448643,-104.973650831
57dff80de541cd01b3cebd3b,8453,476327.0,1.0,-130.0,1474295821000.0,39.6802520807,-104.925515422
57dffa85e541cd01b3d076ad,1344,476327.0,1.5,-138.5,1474296453000.0,39.5055970756,-104.839725163
57dffa85e541cd01b3d076ad,3527,476327.0,1.0,-113.0,1474296453000.0,39.5752054873,-104.855070846
57dffa85e541cd01b3d076ad,3553,476327.0,1.0,-134.0,1474296453000.0,39.598814114,-104.80295134100001
57dffa85e541cd01b3d076ad,4966,476327.0,1.0,-123.0,1474296453000.0,39.6063649352,-104.870014481
57dffa85e541cd01b3d076ad,8457,476327.0,2.0,-140.0,1474296453000.0,39.6802520807,-104.925515422
57dfff5912f1437531f5aa7a,1344,476327.0,1.0,-133.33333333299998,1474297689000.0,39.5055970756,-104.839725163
57dfff5912f1437531f5aa7a,2831,476327.0,1.0,-114.333333333,1474297689000.0,39.607432184400004,-104.835527951
57dfff5912f1437531f5aa7a,3527,476327.0,1.5,-127.5,1474297689000.0,39.5752054873,-104.855070846
57e01466e541cd01b3e38c85,2189,476185.0,1.0,-90.3333333333,1474303078000.0,39.8176539435,-105.050983775
57e01466e541cd01b3e38c85,4129,476185.0,2.0,-119.0,1474303078000.0,64.3,-68.5
57e01466e541cd01b3e38c85,8446,476185.0,1.0,-132.66666666700002,1474303078000.0,39.8056964255,-105.056208144
57e01466e541cd01b3e38c85,8475,476185.0,1.5,-132.5,1474303078000.0,39.811782105,-105.02632891100001
57e022cacf554f22dcfc2476,2862,473953.0,0.0,-118.0,1474306762000.0,39.7777762414,-104.96330486
57e022cacf554f22dcfc2476,3574,473953.0,2.0,-130.0,1474306762000.0,39.723150550999996,-104.95621566
57e02547cf554f22dcfddd4b,3410,473953.0,1.0,-131.0,1474307399000.0,39.7776897533,-105.00242432600001
57e02547cf554f22dcfddd4b,3574,473953.0,1.0,-124.666666667,1474307399000.0,39.723150550999996,-104.95621566
57e02547cf554f22dcfddd4b,8356,473953.0,1.0,-125.5,1474307399000.0,39.757033524499995,-104.976126764
57e02547cf554f22dcfddd4b,8474,473953.0,0.5,-118.0,1474307399000.0,39.7320448643,-104.973650831
57e0282812f143753112d433,1988,476185.0,0.0,-136.0,1474308136000.0,39.926397002600005,-105.084103021
57e0282812f143753112d433,2189,476185.0,1.0,-111.666666667,1474308136000.0,39.8176539435,-105.050983775
57e0282812f143753112d433,2790,476185.0,0.5,-123.5,1474308136000.0,39.8426017467,-105.090761589
57e0282812f143753112d433,3412,476185.0,0.0,-130.0,1474308136000.0,39.8241946127,-104.998428692
57e0282812f143753112d433,3538,476185.0,1.0,-124.333333333,1474308136000.0,39.8216715273,-105.023146494
57e0282812f143753112d433,3565,476185.0,0.0,-135.0,1474308136000.0,39.9040824664,-105.07782543
57e0282812f143753112d433,4129,476185.0,1.0,-114.333333333,1474308136000.0,64.3,-68.5
57e0282812f143753112d433,8470,476185.0,1.0,-134.0,1474308136000.0,39.8387400544,-105.085159501
57e0c18de541cd01b34cfa22,1344,476327.0,1.0,-115.0,1474347405000.0,39.5055970756,-104.839725163
57e0c18de541cd01b34cfa22,2831,476327.0,2.0,-134.0,1474347405000.0,39.607432184400004,-104.835527951
57e0c5cde541cd01b34fa4ee,3527,476327.0,0.5,-135.0,1474348493000.0,39.5752054873,-104.855070846
57e0c838e541cd01b3514612,1344,476327.0,1.0,-136.33333333299998,1474349112000.0,39.5055970756,-104.839725163
57e0c838e541cd01b3514612,2831,476327.0,1.0,-119.0,1474349112000.0,39.607432184400004,-104.835527951
57e0c838e541cd01b3514612,3527,476327.0,1.0,-115.666666667,1474349112000.0,39.5752054873,-104.855070846
57e0d220e541cd01b3583638,1859,476325.0,1.0,-122.0,1474351648000.0,39.7048869498,-105.01639226700001
57e0daf012f14375317e3d24,1229,476598.0,1.0,-128.0,1474353904000.0,38.6743643994,-104.502795082
57e0dba312f14375317eb9f2,1878,476325.0,2.0,-123.0,1474354083000.0,39.803794978,-105.07208998899999
57e0dba312f14375317eb9f2,2790,476325.0,0.0,-108.0,1474354083000.0,39.8426017467,-105.090761589
57e0e108e541cd01b362a86d,1859,476512.0,0.0,-126.0,1474355464000.0,39.7048869498,-105.01639226700001
57e0e108e541cd01b362a86d,2605,476512.0,1.0,-129.33333333299998,1474355464000.0,39.6127445823,-105.008826579
57e0e108e541cd01b362a86d,3025,476512.0,1.5,-120.0,1474355464000.0,39.654681879099996,-105.04368528299999
57e0e108e541cd01b362a86d,8364,476512.0,1.0,-134.0,1474355464000.0,39.706435544899996,-105.09932301
57e0fbf812f1437531995362,2790,476325.0,1.0,-120.0,1474362360000.0,39.8426017467,-105.090761589
57e0fbf812f1437531995362,3563,476325.0,2.0,-132.0,1474362360000.0,39.8167547068,-105.17152169
57e0fbf812f1437531995362,8470,476325.0,1.0,-130.0,1474362360000.0,39.8387400544,-105.085159501
57e0fbf812f1437531995362,8473,476325.0,2.0,-136.0,1474362360000.0,39.8457458983,-105.195932521
57e0fbf812f1437531995362,8746,476325.0,2.0,-135.0,1474362360000.0,39.838803489499995,-105.11223210899999
57e10835cf554f22dc91ff2c,1988,476325.0,0.0,-135.0,1474365493000.0,39.926397002600005,-105.084103021
57e10835cf554f22dc91ff2c,2790,476325.0,1.0,-109.666666667,1474365493000.0,39.8426017467,-105.090761589
57e10835cf554f22dc91ff2c,2799,476325.0,1.0,-135.0,1474365493000.0,39.7530526327,-104.94102169899999
57e10835cf554f22dc91ff2c,3402,476325.0,0.0,-132.0,1474365493000.0,39.842058117,-105.127072385
57e10835cf554f22dc91ff2c,3563,476325.0,1.0,-129.66666666700002,1474365493000.0,39.8167547068,-105.17152169
57e10835cf554f22dc91ff2c,3565,476325.0,1.0,-129.66666666700002,1474365493000.0,39.9040824664,-105.07782543
57e10835cf554f22dc91ff2c,3575,476325.0,2.0,-136.0,1474365493000.0,39.902964055300004,-104.956501157
57e10835cf554f22dc91ff2c,3578,476325.0,1.5,-132.5,1474365493000.0,39.7286509462,-105.163031574
57e10835cf554f22dc91ff2c,4064,476325.0,1.0,-138.0,1474365493000.0,39.9949158653,-105.12260793700001
57e10835cf554f22dc91ff2c,8452,476325.0,2.0,-138.0,1474365493000.0,39.748725342,-105.21104149
57e10835cf554f22dc91ff2c,8470,476325.0,1.0,-122.0,1474365493000.0,39.8387400544,-105.085159501
57e10835cf554f22dc91ff2c,8473,476325.0,1.0,-134.0,1474365493000.0,39.8457458983,-105.195932521
57e10835cf554f22dc91ff2c,8746,476325.0,1.0,-122.0,1474365493000.0,39.838803489499995,-105.11223210899999
57e120f9cf554f22dca508db,1878,476325.0,0.0,-132.0,1474371833000.0,39.803794978,-105.07208998899999
57e120f9cf554f22dca508db,2189,476325.0,1.0,-127.0,1474371833000.0,39.8176539435,-105.050983775
57e120f9cf554f22dca508db,2790,476325.0,1.0,-107.0,1474371833000.0,39.8426017467,-105.090761589
57e120f9cf554f22dca508db,2799,476325.0,1.0,-124.0,1474371833000.0,39.7530526327,-104.94102169899999
57e120f9cf554f22dca508db,2862,476325.0,1.0,-126.0,1474371833000.0,39.7777762414,-104.96330486
57e120f9cf554f22dca508db,3415,476325.0,1.5,-128.0,1474371833000.0,39.7861926929,-104.939771784
57e120f9cf554f22dca508db,3536,476325.0,1.0,-138.0,1474371833000.0,39.8989739767,-104.98015795299999
57e120f9cf554f22dca508db,3538,476325.0,2.0,-133.0,1474371833000.0,39.8216715273,-105.023146494
57e120f9cf554f22dca508db,3545,476325.0,0.0,-134.0,1474371833000.0,39.8719024671,-105.058841789
57e120f9cf554f22dca508db,3565,476325.0,1.0,-133.0,1474371833000.0,39.9040824664,-105.07782543
57e120f9cf554f22dca508db,3569,476325.0,0.0,-132.0,1474371833000.0,39.8887249889,-105.080291033
57e120f9cf554f22dca508db,7738,476325.0,1.5,-136.0,1474371833000.0,39.9558424712,-105.154392211
57e120f9cf554f22dca508db,8355,476325.0,0.5,-126.5,1474371833000.0,64.3,-68.5
57e120f9cf554f22dca508db,8470,476325.0,1.0,-120.333333333,1474371833000.0,39.8387400544,-105.085159501
57e120f9cf554f22dca508db,8475,476325.0,1.0,-134.0,1474371833000.0,39.811782105,-105.02632891100001
57e120f9cf554f22dca508db,9899,476325.0,0.0,-136.0,1474371833000.0,39.7914022708,-105.02660482
57e1329712f1437531c591ee,2790,476325.0,1.5,-120.5,1474376343000.0,39.8426017467,-105.090761589
57e1329712f1437531c591ee,7738,476325.0,2.0,-138.0,1474376343000.0,39.9558424712,-105.154392211
57e1329712f1437531c591ee,8746,476325.0,1.5,-132.0,1474376343000.0,39.838803489499995,-105.11223210899999
57e134af12f1437531c73263,3386,476325.0,2.0,-136.0,1474376879000.0,39.8105085102,-105.151310853
57e134af12f1437531c73263,3402,476325.0,0.0,-135.0,1474376879000.0,39.842058117,-105.127072385
57e134af12f1437531c73263,7738,476325.0,2.0,-133.0,1474376879000.0,39.9558424712,-105.154392211
57e1414ae541cd01b3b10546,3563,476325.0,2.0,-131.0,1474380106000.0,39.8167547068,-105.17152169
57e14385e541cd01b3b2a745,3565,476325.0,1.5,-135.5,1474380677000.0,39.9040824664,-105.07782543
57e14385e541cd01b3b2a745,8746,476325.0,1.0,-130.0,1474380677000.0,39.838803489499995,-105.11223210899999
57e1513b12f1437531dc848b,4065,476325.0,2.0,-139.0,1474384187000.0,39.9620227856,-105.004460667
57e15875e541cd01b3c264d0,1344,476327.0,2.0,-137.0,1474386037000.0,39.5055970756,-104.839725163
57e15875e541cd01b3c264d0,2831,476327.0,1.0,-122.0,1474386037000.0,39.607432184400004,-104.835527951
57e15875e541cd01b3c264d0,3527,476327.0,1.0,-122.0,1474386037000.0,39.5752054873,-104.855070846
57e15c3bcf554f22dcd34702,1476,476325.0,1.0,-137.0,1474387003000.0,39.7050706005,-105.14558114200001
57e15c3bcf554f22dcd34702,1878,476325.0,1.0,-125.0,1474387003000.0,39.803794978,-105.07208998899999
57e15c3bcf554f22dcd34702,1988,476325.0,1.0,-134.0,1474387003000.0,39.926397002600005,-105.084103021
57e15c3bcf554f22dcd34702,2790,476325.0,1.5,-117.5,1474387003000.0,39.8426017467,-105.090761589
57e15c3bcf554f22dcd34702,2799,476325.0,1.0,-136.0,1474387003000.0,39.7530526327,-104.94102169899999
57e15c3bcf554f22dcd34702,2999,476325.0,2.0,-130.0,1474387003000.0,39.793585076999996,-105.01825064
57e15c3bcf554f22dcd34702,3386,476325.0,1.5,-127.0,1474387003000.0,39.8105085102,-105.151310853
57e15c3bcf554f22dcd34702,3536,476325.0,1.0,-130.0,1474387003000.0,39.8989739767,-104.98015795299999
57e15c3bcf554f22dcd34702,3545,476325.0,1.0,-125.0,1474387003000.0,39.8719024671,-105.058841789
57e15c3bcf554f22dcd34702,3558,476325.0,2.0,-139.0,1474387003000.0,39.8100546588,-105.010413445
57e15c3bcf554f22dcd34702,3563,476325.0,1.0,-137.0,1474387003000.0,39.8167547068,-105.17152169
57e15c3bcf554f22dcd34702,3569,476325.0,1.0,-132.0,1474387003000.0,39.8887249889,-105.080291033
57e15c3bcf554f22dcd34702,3570,476325.0,0.0,-133.0,1474387003000.0,39.7578896588,-105.119324332
57e15c3bcf554f22dcd34702,3578,476325.0,1.5,-135.5,1474387003000.0,39.7286509462,-105.163031574
57e15c3bcf554f22dcd34702,4129,476325.0,1.0,-125.5,1474387003000.0,64.3,-68.5
57e15c3bcf554f22dcd34702,7692,476325.0,0.5,-133.5,1474387003000.0,39.9284361785,-105.172718692
57e15c3bcf554f22dcd34702,7738,476325.0,0.0,-134.0,1474387003000.0,39.9558424712,-105.154392211
57e15c3bcf554f22dcd34702,8371,476325.0,0.0,-131.0,1474387003000.0,39.926529374,-104.919357608
57e15c3bcf554f22dcd34702,8470,476325.0,1.0,-111.666666667,1474387003000.0,39.8387400544,-105.085159501
57e15c3bcf554f22dcd34702,8473,476325.0,1.0,-137.0,1474387003000.0,39.8457458983,-105.195932521
57e15c3bcf554f22dcd34702,8746,476325.0,1.0,-120.666666667,1474387003000.0,39.838803489499995,-105.11223210899999
57e15c3bcf554f22dcd34702,9899,476325.0,1.5,-127.0,1474387003000.0,39.7914022708,-105.02660482
57e160c5cf554f22dcd691fc,1859,476512.0,1.0,-126.0,1474388165000.0,39.7048869498,-105.01639226700001
57e160c5cf554f22dcd691fc,2605,476512.0,0.5,-129.5,1474388165000.0,39.6127445823,-105.008826579
57e160c5cf554f22dcd691fc,3025,476512.0,0.0,-125.0,1474388165000.0,39.654681879099996,-105.04368528299999
57e190b4cf554f22dcf7ab7f,2605,476512.0,1.0,-129.0,1474400436000.0,39.6127445823,-105.008826579
57e190b4cf554f22dcf7ab7f,3025,476512.0,1.0,-125.0,1474400436000.0,39.654681879099996,-105.04368528299999
57e190b4cf554f22dcf7ab7f,3547,476512.0,1.0,-134.0,1474400436000.0,39.692975919,-105.044371274
57e1912812f143753109e48c,2831,476327.0,1.0,-125.0,1474400552000.0,39.607432184400004,-104.835527951
57e1912812f143753109e48c,3527,476327.0,1.0,-124.0,1474400552000.0,39.5752054873,-104.855070846
57e2295f12f143753167d867,1859,476325.0,0.5,-125.5,1474439519000.0,39.7048869498,-105.01639226700001
57e22c3de541cd01b34a73f3,3613,476889.0,1.0,-122.0,1474440253000.0,40.888890151700004,-105.97790912100001
57e22c3de541cd01b34a73f3,4024,476889.0,1.0,-128.33333333299998,1474440253000.0,40.865058137300004,-105.94625732
57e22c3de541cd01b34a73f3,4790,476889.0,1.0,-127.0,1474440253000.0,40.843100749,-105.92168822299999
57e22ebbcf554f22dc5a6ad2,3613,476889.0,1.0,-102.0,1474440891000.0,40.888890151700004,-105.97790912100001
57e22ebbcf554f22dc5a6ad2,4024,476889.0,1.0,-125.0,1474440891000.0,40.865058137300004,-105.94625732
57e22ebbcf554f22dc5a6ad2,4790,476889.0,1.0,-120.0,1474440891000.0,40.843100749,-105.92168822299999
57e22f66e541cd01b34c9532,8451,476512.0,0.5,-136.5,1474441062000.0,64.3,-68.5
57e2345512f14375316fdaa2,3571,476512.0,1.0,-129.0,1474442325000.0,39.6818757753,-104.986868354
57e2345512f14375316fdaa2,8451,476512.0,1.0,-135.0,1474442325000.0,64.3,-68.5
57e235bbcf554f22dc5f7d5e,2790,476325.0,1.0,-122.0,1474442683000.0,39.8426017467,-105.090761589
57e235bbcf554f22dc5f7d5e,8746,476325.0,1.0,-132.0,1474442683000.0,39.838803489499995,-105.11223210899999
57e23715cf554f22dc608938,1859,476512.0,1.0,-121.333333333,1474443029000.0,39.7048869498,-105.01639226700001
57e23715cf554f22dc608938,2605,476512.0,1.0,-122.666666667,1474443029000.0,39.6127445823,-105.008826579
57e23715cf554f22dc608938,3025,476512.0,1.0,-122.0,1474443029000.0,39.654681879099996,-105.04368528299999
57e23715cf554f22dc608938,3526,476512.0,1.0,-132.33333333299998,1474443029000.0,39.6772510308,-104.952720509
57e23715cf554f22dc608938,3547,476512.0,1.0,-131.0,1474443029000.0,39.692975919,-105.044371274
57e23715cf554f22dc608938,8451,476512.0,0.5,-141.5,1474443029000.0,64.3,-68.5
57e23835e541cd01b353725d,2790,476325.0,2.0,-123.0,1474443317000.0,39.8426017467,-105.090761589
57e23835e541cd01b353725d,3402,476325.0,2.0,-137.0,1474443317000.0,39.842058117,-105.127072385
57e23835e541cd01b353725d,3563,476325.0,0.0,-132.0,1474443317000.0,39.8167547068,-105.17152169
57e23835e541cd01b353725d,7738,476325.0,1.0,-133.66666666700002,1474443317000.0,39.9558424712,-105.154392211
57e23835e541cd01b353725d,8470,476325.0,1.5,-135.0,1474443317000.0,39.8387400544,-105.085159501
57e23835e541cd01b353725d,8746,476325.0,1.5,-128.5,1474443317000.0,39.838803489499995,-105.11223210899999
57e23ad8cf554f22dc63bf1b,3565,476325.0,1.0,-130.0,1474443992000.0,39.9040824664,-105.07782543
57e23ad8cf554f22dc63bf1b,7738,476325.0,1.0,-133.0,1474443992000.0,39.9558424712,-105.154392211
57e23ad8cf554f22dc63bf1b,8470,476325.0,1.0,-130.5,1474443992000.0,39.8387400544,-105.085159501
57e23ad8cf554f22dc63bf1b,8746,476325.0,1.0,-133.0,1474443992000.0,39.838803489499995,-105.11223210899999
57e23d14cf554f22dc65ae50,2790,476325.0,0.5,-113.5,1474444564000.0,39.8426017467,-105.090761589
57e23d14cf554f22dc65ae50,3563,476325.0,1.0,-135.0,1474444564000.0,39.8167547068,-105.17152169
57e23d14cf554f22dc65ae50,3569,476325.0,0.0,-133.0,1474444564000.0,39.8887249889,-105.080291033
57e23d14cf554f22dc65ae50,8470,476325.0,0.0,-125.0,1474444564000.0,39.8387400544,-105.085159501
57e23f85e541cd01b359f9e0,1878,476325.0,1.0,-129.0,1474445189000.0,39.803794978,-105.07208998899999
57e23f85e541cd01b359f9e0,1988,476325.0,2.0,-135.0,1474445189000.0,39.926397002600005,-105.084103021
57e23f85e541cd01b359f9e0,2790,476325.0,1.0,-118.5,1474445189000.0,39.8426017467,-105.090761589
57e23f85e541cd01b359f9e0,3565,476325.0,2.0,-128.0,1474445189000.0,39.9040824664,-105.07782543
57e23f85e541cd01b359f9e0,3569,476325.0,1.0,-130.0,1474445189000.0,39.8887249889,-105.080291033
57e23f85e541cd01b359f9e0,3578,476325.0,2.0,-131.0,1474445189000.0,39.7286509462,-105.163031574
57e23f85e541cd01b359f9e0,7738,476325.0,0.0,-132.0,1474445189000.0,39.9558424712,-105.154392211
57e23f85e541cd01b359f9e0,8452,476325.0,1.0,-137.0,1474445189000.0,39.748725342,-105.21104149
57e23f85e541cd01b359f9e0,8746,476325.0,0.5,-115.0,1474445189000.0,39.838803489499995,-105.11223210899999
57e241f412f14375317b9eaf,1988,476325.0,2.0,-138.0,1474445812000.0,39.926397002600005,-105.084103021
57e241f412f14375317b9eaf,2790,476325.0,1.0,-112.333333333,1474445812000.0,39.8426017467,-105.090761589
57e241f412f14375317b9eaf,3386,476325.0,0.0,-132.0,1474445812000.0,39.8105085102,-105.151310853
57e241f412f14375317b9eaf,3412,476325.0,2.0,-135.0,1474445812000.0,39.8241946127,-104.998428692
57e241f412f14375317b9eaf,3545,476325.0,1.5,-129.5,1474445812000.0,39.8719024671,-105.058841789
57e241f412f14375317b9eaf,3563,476325.0,1.5,-134.5,1474445812000.0,39.8167547068,-105.17152169
57e241f412f14375317b9eaf,3565,476325.0,2.0,-134.0,1474445812000.0,39.9040824664,-105.07782543
57e241f412f14375317b9eaf,3569,476325.0,1.0,-129.0,1474445812000.0,39.8887249889,-105.080291033
57e241f412f14375317b9eaf,3578,476325.0,1.5,-133.5,1474445812000.0,39.7286509462,-105.163031574
57e241f412f14375317b9eaf,7738,476325.0,0.5,-133.5,1474445812000.0,39.9558424712,-105.154392211
57e241f412f14375317b9eaf,8452,476325.0,1.0,-139.0,1474445812000.0,39.748725342,-105.21104149
57e241f412f14375317b9eaf,8470,476325.0,2.0,-128.0,1474445812000.0,39.8387400544,-105.085159501
57e241f412f14375317b9eaf,8473,476325.0,1.0,-137.0,1474445812000.0,39.8457458983,-105.195932521
57e241f412f14375317b9eaf,8746,476325.0,1.0,-120.333333333,1474445812000.0,39.838803489499995,-105.11223210899999
57e2446712f14375317db6d0,1878,476325.0,1.0,-132.5,1474446439000.0,39.803794978,-105.07208998899999
57e2446712f14375317db6d0,2790,476325.0,1.0,-117.5,1474446439000.0,39.8426017467,-105.090761589
57e2446712f14375317db6d0,2799,476325.0,2.0,-135.0,1474446439000.0,39.7530526327,-104.94102169899999
57e2446712f14375317db6d0,3386,476325.0,1.5,-132.5,1474446439000.0,39.8105085102,-105.151310853
57e2446712f14375317db6d0,3402,476325.0,0.0,-136.0,1474446439000.0,39.842058117,-105.127072385
57e2446712f14375317db6d0,3563,476325.0,0.0,-132.0,1474446439000.0,39.8167547068,-105.17152169
57e2446712f14375317db6d0,7738,476325.0,0.5,-135.5,1474446439000.0,39.9558424712,-105.154392211
57e2446712f14375317db6d0,8470,476325.0,0.5,-126.0,1474446439000.0,39.8387400544,-105.085159501
57e2446712f14375317db6d0,8473,476325.0,2.0,-138.0,1474446439000.0,39.8457458983,-105.195932521
57e2446712f14375317db6d0,8746,476325.0,2.0,-127.0,1474446439000.0,39.838803489499995,-105.11223210899999
57e246decf554f22dc6e6684,2790,476325.0,1.5,-118.0,1474447070000.0,39.8426017467,-105.090761589
57e246decf554f22dc6e6684,3563,476325.0,1.0,-131.0,1474447070000.0,39.8167547068,-105.17152169
57e246decf554f22dc6e6684,3569,476325.0,1.0,-131.0,1474447070000.0,39.8887249889,-105.080291033
57e246decf554f22dc6e6684,8746,476325.0,1.5,-128.5,1474447070000.0,39.838803489499995,-105.11223210899999
57e24955e541cd01b3628068,1878,476325.0,1.0,-133.0,1474447701000.0,39.803794978,-105.07208998899999
57e24955e541cd01b3628068,3386,476325.0,1.0,-128.33333333299998,1474447701000.0,39.8105085102,-105.151310853
57e24955e541cd01b3628068,4148,476325.0,1.5,-141.0,1474447701000.0,39.8797135423,-105.147630926
57e24955e541cd01b3628068,7738,476325.0,1.0,-130.33333333299998,1474447701000.0,39.9558424712,-105.154392211
57e24955e541cd01b3628068,8470,476325.0,1.5,-127.5,1474447701000.0,39.8387400544,-105.085159501
57e24955e541cd01b3628068,8746,476325.0,1.0,-130.66666666700002,1474447701000.0,39.838803489499995,-105.11223210899999
57e24bcacf554f22dc72c579,1086,476325.0,1.5,-136.0,1474448330000.0,39.9739948915,-104.891716745
57e24bcacf554f22dc72c579,1334,476325.0,1.0,-127.0,1474448330000.0,39.9697253819,-105.100048678
57e24bcacf554f22dc72c579,1581,476325.0,1.5,-137.0,1474448330000.0,40.0915945894,-104.93342846899999
57e24bcacf554f22dc72c579,1872,476325.0,1.0,-123.0,1474448330000.0,39.823856259,-105.239120142
57e24bcacf554f22dc72c579,1878,476325.0,0.5,-126.5,1474448330000.0,39.803794978,-105.07208998899999
57e24bcacf554f22dc72c579,1988,476325.0,1.0,-112.666666667,1474448330000.0,39.926397002600005,-105.084103021
57e24bcacf554f22dc72c579,2189,476325.0,1.0,-124.0,1474448330000.0,39.8176539435,-105.050983775
57e24bcacf554f22dc72c579,2737,476325.0,1.0,-134.33333333299998,1474448330000.0,40.0034661313,-105.344978842
